filename	event_labels
Y543g5ubvyh4_10.000_20.000.wav	Alarm_bell_ringing,Cat
Y54Ool76D12Q_70.000_80.000.wav	Speech,Vacuum_cleaner
Y55Q5nD-vWRc_30.000_40.000.wav	Cat
Y55ere14Kf0c_560.000_570.000.wav	Alarm_bell_ringing,Speech
Y56HleLMsynY_30.000_40.000.wav	Cat
Y56Z-tWiIK7g_30.000_40.000.wav	Cat,Speech
Y56vS1YziWd8_30.000_40.000.wav	Speech
Y57fy7lccB0U_300.000_310.000.wav	Speech
Y54Br5mQ8idE_30.000_40.000.wav	Cat
Y55LL-6jcpcQ_180.000_190.000.wav	Speech
Y56DgpuRPvIU_30.000_40.000.wav	Cat
Y56vER9_BuR4_120.000_130.000.wav	Cat,Dishes,Speech
Y57EaIi3xB-8_3.000_13.000.wav	Cat,Speech
Y57H-K6Yhlig_30.000_40.000.wav	Vacuum_cleaner
Y5AU-uj5YWqI_80.000_90.000.wav	Frying,Speech
Y5C2QIcCAWKA_50.000_60.000.wav	Dog,Speech
Y5CVI9p6nNuQ_30.000_40.000.wav	Cat
Y5CcdpoS7KaU_450.000_460.000.wav	Dishes,Speech
Y5DhRsc0Rcjs_40.000_50.000.wav	Dishes,Frying,Speech
Y5Di4ovLsdJM_30.000_40.000.wav	Cat,Speech
Y5Dm9SR0CK8Y_70.000_80.000.wav	Cat
Y59Uhe-GRs30_310.000_320.000.wav	Speech
Y59i0XdKqAco_0.000_10.000.wav	Alarm_bell_ringing,Speech
Y5B8SVIhkFfM_30.000_40.000.wav	Dishes,Speech
Y5CS8azBBUDc_30.000_40.000.wav	Cat
Y5DzDmzJs9eg_10.000_20.000.wav	Cat,Speech
Y5DzlDVY8cr4_120.000_130.000.wav	Dishes,Speech
Y5ERtrFMNAx8_30.000_40.000.wav	Cat
Y5EeA6toiZCM_400.000_410.000.wav	Speech
Y5EhOMFdPBG8_80.000_90.000.wav	Dog,Speech
Y5Ej7-MFmdrk_210.000_220.000.wav	Dishes,Speech
Y5Eokkv35bmw_0.000_10.000.wav	Dishes
Y5Ey9GnbfJTU_30.000_40.000.wav	Alarm_bell_ringing,Speech
Y5F_r79N3Q_w_270.000_280.000.wav	Running_water,Speech
Y5FoC4i8ZbfQ_30.000_40.000.wav	Cat,Speech
Y5GXgCwRxH8M_460.000_470.000.wav	Speech,Vacuum_cleaner
Y5GenSrBc00o_40.000_50.000.wav	Alarm_bell_ringing
Y5Gyms1K-K88_310.000_320.000.wav	Dishes,Speech
Y5H2_L6CEkW0_20.000_30.000.wav	Dishes
Y5H5Bx1ugaR8_0.000_10.000.wav	Dog,Speech
Y5HsFj8g-ChM_0.000_10.000.wav	Cat
Y5HyEDzwuqBs_0.000_10.000.wav	Electric_shaver_toothbrush,Speech
Y5HKZ_WBcrYI_30.000_40.000.wav	Speech
Y5HyJ6VVa0lg_100.000_110.000.wav	Alarm_bell_ringing,Speech
Y5IhpI5YAeOA_30.000_40.000.wav	Cat
Y5JEmsjG0C2Y_200.000_210.000.wav	Dishes,Speech
Y5JPUqYpMCC0_320.000_330.000.wav	Electric_shaver_toothbrush
Y5JsABILas2M_40.000_50.000.wav	Dishes,Speech
Y5K6oT9zBjVE_30.000_40.000.wav	Speech
Y5K7mSWlamvI_10.000_20.000.wav	Speech
Y5Kne6tJebec_250.000_260.000.wav	Dishes
Y5M5TrT9Elpc_30.000_40.000.wav	Cat
Y5MSE1-YlVfc_30.000_40.000.wav	Cat,Speech
Y5Mq4fO0ceTk_280.000_290.000.wav	Running_water
Y5Ms9SsvnVIQ_80.000_90.000.wav	Running_water
Y5IM-GZ9Oa4U_30.000_40.000.wav	Cat,Speech
Y5JYXEC7tq2k_30.000_40.000.wav	Cat
Y5M0l01ZVZ84_210.000_220.000.wav	Alarm_bell_ringing
Y5Mdo8niS908_50.000_60.000.wav	Alarm_bell_ringing,Speech
Y5MuuYWrpUSg_30.000_40.000.wav	Dog
Y5Nr7ZX2MiUU_30.000_40.000.wav	Speech
Y5O-W3i8iees_160.000_170.000.wav	Speech
Y5PH1rXBEb4w_540.000_550.000.wav	Blender
Y5PKHZJ1R45c_540.000_550.000.wav	Vacuum_cleaner
Y5PRDmll4w5g_60.000_70.000.wav	Speech
Y5PVB7tXoDdc_30.000_40.000.wav	Speech
Y5PXHXL89Kac_0.000_10.000.wav	Vacuum_cleaner
Y5QbgkDWzYF8_30.000_40.000.wav	Speech
Y5S6J-aM-BAU_70.000_80.000.wav	Running_water
Y5NJR62dzyT0_30.000_40.000.wav	Cat
Y5OX7vWxi2RI_30.000_40.000.wav	Speech
Y5Oxcl3P2Csc_13.000_23.000.wav	Cat
Y5Q2UcVku9-E_150.000_160.000.wav	Speech
Y5RSiNj3FdLE_10.000_20.000.wav	Cat
Y5SCs_1C6sTc_210.000_220.000.wav	Blender
Y5SYDLTlTj-g_8.000_18.000.wav	Dog
Y5Sowy1uf9sc_400.000_410.000.wav	Electric_shaver_toothbrush,Speech
Y5T05lLP351E_40.000_50.000.wav	Frying,Speech
Y5TxbaYT-o_s_10.000_20.000.wav	Running_water
Y5U_SfMUMdgE_30.000_40.000.wav	Cat
Y5UhruQpf9Rs_0.000_10.000.wav	Running_water,Speech
Y5WTAzrsAYtg_30.000_40.000.wav	Dishes
Y5WUfCuEV4uo_120.000_130.000.wav	Cat
Y5WaeCHu6ORo_110.000_120.000.wav	Alarm_bell_ringing
Y5WmE3Jmap-8_340.000_350.000.wav	Dishes,Running_water,Speech
Y5XGX_f2Nbe8_30.000_40.000.wav	Running_water
Y5XOmacQui6Q_30.000_40.000.wav	Dog
Y5TzLfuKLidA_40.000_50.000.wav	Electric_shaver_toothbrush,Speech
Y5XY_Vx5dO4Y_30.000_40.000.wav	Alarm_bell_ringing,Cat
Y5TiGP89UErY_8.000_18.000.wav	Cat
Y5Ohd_cArE8A_18.000_28.000.wav	Cat,Speech
Y5ZRdc9DgtBA_20.000_30.000.wav	Cat,Speech
Y5Rhq0qtlCg4_1.000_11.000.wav	Speech
Y5EZCrjbHy0o_4.000_14.000.wav	Cat,Speech
Y5LEW_H__nmA_18.000_28.000.wav	Cat
Y5ZoMHuNvMp4_21.000_31.000.wav	Cat,Speech
Y5Vbj1hMG1eo_12.000_22.000.wav	Dog,Speech
Y57x4T3XZqPg_21.000_31.000.wav	Cat,Speech
Y5Ct0Emq8j8A_13.000_23.000.wav	Cat
Y54ZwjPVQ4SU_8.000_18.000.wav	Dog,Speech
Y56pKpmMatJA_10.000_20.000.wav	Cat
Y5RSEXD89PkE_1.000_11.000.wav	Cat
Y5AXA7_vyjnA_3.000_13.000.wav	Alarm_bell_ringing
Y5_ASkDO567Q_12.000_22.000.wav	Dog,Speech
Y52Pr5Bm3RUQ_6.000_16.000.wav	Cat
Y5XnjpgURugA_30.000_40.000.wav	Cat,Speech
Y5YQVSgBBy_8_360.000_370.000.wav	Speech
Y5Yu0qF8iwhA_30.000_40.000.wav	Speech
Y5YxU76UJAgU_290.000_300.000.wav	Alarm_bell_ringing,Speech
Y5ZOnelhuWP8_450.000_460.000.wav	Dishes,Speech
Y5ZfaJwNQWSg_100.000_110.000.wav	Electric_shaver_toothbrush,Speech
Y5_8l8_b8ScA_30.000_40.000.wav	Electric_shaver_toothbrush,Speech
Y5aPz3tYy4dk_20.000_30.000.wav	Running_water,Speech
Y5Y833CqFAI0_100.000_110.000.wav	Dishes,Speech
Y5YXKWYlR2ac_50.000_60.000.wav	Running_water
Y5ZT5ZJlfBNs_0.000_10.000.wav	Running_water,Speech
Y5ZWbwihwLkw_50.000_60.000.wav	Cat
Y5aEHdWWqs4Q_30.000_40.000.wav	Blender,Dishes,Speech
Y5aA1-3lnJqk_19.000_29.000.wav	Cat
Y5aZQw-RZjnA_12.000_22.000.wav	Speech
Y5aoBIzSTw3E_150.000_160.000.wav	Electric_shaver_toothbrush,Speech
Y5auTv92pFHw_50.000_60.000.wav	Speech
Y5b04Vp0loTM_30.000_40.000.wav	Cat
Y5bUS-WiucbE_30.000_40.000.wav	Running_water,Speech
Y5bf0JVLSIbY_30.000_40.000.wav	Cat,Running_water
Y5bqh1k1u7U8_30.000_40.000.wav	Cat,Speech
Y5cpbAOWqMfg_30.000_40.000.wav	Cat,Speech
Y5dHEi3FFauA_40.000_50.000.wav	Alarm_bell_ringing,Speech
Y5abeJmVq3hU_120.000_130.000.wav	Cat
Y5cWOyow_Drs_30.000_40.000.wav	Cat,Speech
Y5dEWjIBVYLo_30.000_40.000.wav	Cat,Speech
Y5cQuJjmPg0Q_9.000_19.000.wav	Speech
Y5a_qYZlgIS0_3.000_13.000.wav	Cat
Y5bCDUoviBys_14.000_24.000.wav	Cat
Y5b9hJxr17Ow_21.000_31.000.wav	Cat,Speech
Y5cY9GTvysaw_14.000_24.000.wav	Dog,Speech
Y5dk12GG2pA0_30.000_40.000.wav	Cat,Speech
Y5dxlYi71M6M_30.000_40.000.wav	Cat
Y5gr_15_Huzg_30.000_40.000.wav	Cat,Speech
Y5hQd5YuxhY8_30.000_40.000.wav	Cat
Y5hfbG-moVQE_530.000_540.000.wav	Speech
Y5hu-8gN8q88_330.000_340.000.wav	Dishes,Speech
Y5i4U-Ie3pgI_30.000_40.000.wav	Vacuum_cleaner
Y5jFPHAIuv6U_180.000_190.000.wav	Speech
Y5jQeLD_b01A_30.000_40.000.wav	Cat,Speech
Y5jwZvDC_L8k_30.000_40.000.wav	Cat,Speech
Y5dQ8t0fQmf4_30.000_40.000.wav	Cat
Y5day34Uu52w_30.000_40.000.wav	Electric_shaver_toothbrush,Speech
Y5eyKN5xISCc_30.000_40.000.wav	Vacuum_cleaner
Y5gKTj18sBXA_10.000_20.000.wav	Running_water
Y5i8wLWPTNqE_260.000_270.000.wav	Cat
Y5imWGr9yI9k_10.000_20.000.wav	Cat,Speech
Y5laVGDUaFxs_120.000_130.000.wav	Speech,Vacuum_cleaner
Y5nnOibg6nYc_30.000_40.000.wav	Speech
Y5otkLdHAj9M_0.000_10.000.wav	Cat,Speech
Y5oyi3Y7pSI8_50.000_60.000.wav	Running_water
Y5p1ehgaWFhY_10.000_20.000.wav	Cat
Y5p7AR47jOU0_30.000_40.000.wav	Electric_shaver_toothbrush,Speech
Y5pJygZzJBMM_400.000_410.000.wav	Frying,Speech
Y5pncSb7fxEQ_30.000_40.000.wav	Cat
Y5q1aKTdSLkY_240.000_250.000.wav	Electric_shaver_toothbrush,Speech
Y5qcEONb4qBg_10.000_20.000.wav	Cat,Speech
Y5lBCuMwMrXw_30.000_40.000.wav	Cat,Speech
Y5np7Xh2bVH4_0.000_10.000.wav	Running_water
Y5mSmtv4bGiQ_13.000_23.000.wav	Cat
Y5kBiaQEDdW8_3.000_13.000.wav	Cat,Speech
Y5r-P4IvNUV4_22.000_32.000.wav	Dishes
Y5r4qzvHNQ0s_0.000_10.000.wav	Speech
Y5rSHXAPpLBU_40.000_50.000.wav	Electric_shaver_toothbrush
Y5rb9gbexWzw_30.000_40.000.wav	Dishes,Speech
Y5re0HmpAwWo_50.000_60.000.wav	Dishes
Y5sIOnfRVkAs_120.000_130.000.wav	Running_water
Y5sJchly9MHM_30.000_40.000.wav	Running_water
Y5tRlDcJMSLg_200.000_210.000.wav	Electric_shaver_toothbrush,Speech
Y5uB278MwLec_30.000_40.000.wav	Cat
Y5r5SU_6xql4_0.000_10.000.wav	Dishes
Y5rL3nXThaPk_290.000_300.000.wav	Cat
Y5tO4UUbgm-8_30.000_40.000.wav	Cat
Y5r_lohA1GFk_0.000_10.000.wav	Alarm_bell_ringing,Cat
Y5tmTjkM-waI_9.000_19.000.wav	Dishes,Speech
Y5sn9E3cWB3Y_22.000_32.000.wav	Speech
Y5tuNvLjo1ko_20.000_30.000.wav	Cat,Running_water,Speech
Y5r09BE9Dk0o_6.000_16.000.wav	Cat
Y5unbSbOFltk_400.000_410.000.wav	Running_water,Speech
Y5vMPrcpcHC4_160.000_170.000.wav	Cat,Speech
Y5wBROqCRBhI_60.000_70.000.wav	Cat,Running_water,Speech
Y5wejTnHEa9c_50.000_60.000.wav	Frying,Speech
Y5wul33kTQjo_30.000_40.000.wav	Alarm_bell_ringing
Y5xMUT-CpLUU_30.000_40.000.wav	Speech
Y5xTBs7jr2FQ_270.000_280.000.wav	Dishes,Speech
Y5yw7jMFO2gE_230.000_240.000.wav	Speech
Y5z_WjmpUiEg_230.000_240.000.wav	Electric_shaver_toothbrush,Speech
Y5uUEIOra4n8_570.000_580.000.wav	Electric_shaver_toothbrush
Y5vL0s-y1XUQ_30.000_40.000.wav	Speech
Y5vlrGi8K7OU_30.000_40.000.wav	Cat,Speech
Y5ww9Fjpvxy4_13.000_23.000.wav	Cat
Y5yb4uWiqzDU_100.000_110.000.wav	Cat
Y5zxeuf-g8_s_170.000_180.000.wav	Dishes,Speech
Y09FzEwrwdgg_0.000_8.000.wav	Cat
Y3pxU_t6NOLg_0.000_8.000.wav	Dog
Y3OuSLqoL1VM_0.000_8.000.wav	Running_water
Y0r9NybRIlCA_0.000_7.000.wav	Dishes,Dog,Speech
Y2Nge7pnSJzM_0.000_7.000.wav	Speech
Y3iYPWlz4Np4_0.000_7.000.wav	Alarm_bell_ringing,Speech
Y1ChE5QHG81o_0.000_7.000.wav	Cat
Y5BlQ3fxGhWY_0.000_7.000.wav	Cat
Y2dDMe6tBNxo_0.000_7.000.wav	Dog
Y0bmzb1Vhf5U_0.000_7.000.wav	Dishes,Dog,Speech
Y5477eUgz9u4_0.000_7.000.wav	Cat
Y4FJcZm9303A_0.000_7.000.wav	Dog
Y0OfSfQW-5N4_0.000_7.000.wav	Dog
Y6-zT4FujSbo_0.000_7.000.wav	Cat
Y6-2SCYUDBZw_30.000_40.000.wav	Vacuum_cleaner
Y6-bOseeSo5c_260.000_270.000.wav	Running_water,Speech
Y6-i320AJfCg_20.000_30.000.wav	Electric_shaver_toothbrush,Speech
Y6-l-B1myf7o_30.000_40.000.wav	Cat
Y602xhv09VEA_260.000_270.000.wav	Electric_shaver_toothbrush,Speech
Y60ZSQvMYdNU_190.000_200.000.wav	Dishes,Speech
Y60foC_3pPLg_30.000_40.000.wav	Alarm_bell_ringing
Y60hqzRXbO0s_450.000_460.000.wav	Vacuum_cleaner
Y62PYHTN-25E_30.000_40.000.wav	Speech
Y62TTJJ0f-_Q_120.000_130.000.wav	Dog,Running_water,Speech
Y6-Glxu3-l8k_80.000_90.000.wav	Vacuum_cleaner
Y6-aWQO7M2TE_70.000_80.000.wav	Dog,Speech
Y617LMnMm9FA_30.000_40.000.wav	Cat
Y61C7Kj2aMnY_50.000_60.000.wav	Running_water,Speech
Y6-tqMSNhbrs_2.000_12.000.wav	Cat
Y63GTDlmz1Ag_30.000_40.000.wav	Cat
Y64T2MnencUY_30.000_40.000.wav	Speech
Y64hkbU76XAk_30.000_40.000.wav	Cat,Dishes
Y653pBegX3_U_30.000_40.000.wav	Cat,Speech
Y65OesUDseSo_30.000_40.000.wav	Cat
Y65bqJzTHt98_30.000_40.000.wav	Alarm_bell_ringing,Speech
Y65pRm6njJpM_30.000_40.000.wav	Cat
Y66DfUfJEH1w_30.000_40.000.wav	Cat
Y66s_MyBd47s_360.000_370.000.wav	Frying,Speech
Y64hL0FkFYoQ_80.000_90.000.wav	Dishes,Speech
Y66heyEPj1WE_5.000_15.000.wav	Cat
Y66z9pzAVwxk_10.000_20.000.wav	Dog,Speech
Y67BsqRkh-dU_10.000_20.000.wav	Running_water
Y66cUgRJThiw_13.000_23.000.wav	Cat
Y683CFSN_AC4_140.000_150.000.wav	Running_water,Speech
Y68ZjczlHLGw_110.000_120.000.wav	Frying,Speech
Y68tSXQ63nuA_270.000_280.000.wav	Alarm_bell_ringing
Y69P8eWY-Q-Y_290.000_300.000.wav	Electric_shaver_toothbrush,Speech
Y69rOOArLuaI_180.000_190.000.wav	Speech,Vacuum_cleaner
Y6A7L6oeMSmo_200.000_210.000.wav	Running_water,Speech
Y6ADSmey_GJE_170.000_180.000.wav	Running_water,Speech
Y6AJVLjQZZcA_30.000_40.000.wav	Dishes,Speech
Y6AVUNt_Id6I_120.000_130.000.wav	Cat,Dishes,Speech
Y6AwwhtpYn6A_80.000_90.000.wav	Dog
Y6B3OBpUCfVk_460.000_470.000.wav	Speech
Y6BYS8Xf5qrY_60.000_70.000.wav	Alarm_bell_ringing
Y6BoESZbG9HU_140.000_150.000.wav	Vacuum_cleaner
Y69b8X7jqjXQ_30.000_40.000.wav	Cat
Y67RwEkU_CZA_12.000_22.000.wav	Alarm_bell_ringing,Cat
Y68BzgxAFReI_28.000_38.000.wav	Cat,Speech
Y6CCjRlDMsnY_110.000_120.000.wav	Frying,Speech
Y6DXtiywoWyQ_300.000_310.000.wav	Frying,Speech
Y6DdBy_eFc6o_20.000_30.000.wav	Alarm_bell_ringing
Y6EVZOE2sSYM_110.000_120.000.wav	Cat,Speech
Y6En8DV8AwG4_50.000_60.000.wav	Dishes,Dog
Y6F2Hju9hBM0_30.000_40.000.wav	Frying
Y6F9yEqnd6cs_30.000_40.000.wav	Cat,Dog,Speech
Y6Fc6-GVxFcU_450.000_460.000.wav	Running_water,Speech
Y6FtwZp-UG7g_30.000_40.000.wav	Cat
Y6CDPqwEO6us_30.000_40.000.wav	Dog
Y6DpmQSY6H54_30.000_40.000.wav	Cat
Y6E0LhMYZg4o_30.000_40.000.wav	Cat,Dishes
Y6F7GHkKxEnc_100.000_110.000.wav	Vacuum_cleaner
Y6G11Ve9d1MQ_30.000_40.000.wav	Cat
Y6D7WAQa0Dac_22.000_32.000.wav	Speech
Y6G_XW7r_Wvk_10.000_20.000.wav	Alarm_bell_ringing,Running_water
Y6IBf3D5dIBM_410.000_420.000.wav	Speech
Y6Ix6axuXbnA_470.000_480.000.wav	Speech
Y6JUEmTw5Z08_0.000_10.000.wav	Speech
Y6LTrU6Q6FXA_30.000_40.000.wav	Cat,Speech
Y6Lx3k-29VmQ_30.000_40.000.wav	Speech
Y6MFK0xxq0Es_30.000_40.000.wav	Cat,Speech
Y6GfKGwRSRIw_30.000_40.000.wav	Vacuum_cleaner
Y6Hn3kQwWeBI_50.000_60.000.wav	Running_water
Y6HsRB7ML2Q4_30.000_40.000.wav	Alarm_bell_ringing
Y6ISdieaeErs_520.000_530.000.wav	Dishes,Dog,Speech
Y6JaZpisKCjs_30.000_40.000.wav	Frying
Y6JqFUgEPnU4_30.000_40.000.wav	Cat
Y6KfVkmQ-eSg_1.000_11.000.wav	Speech
Y6JcJhrfAjo8_27.000_37.000.wav	Dog,Speech
Y6N64dqePYBg_30.000_40.000.wav	Cat
Y6OLmkERXVnQ_30.000_40.000.wav	Cat,Dog
Y6O_VkYTV2e4_290.000_300.000.wav	Alarm_bell_ringing,Speech
Y6OcRbc4cDo0_50.000_60.000.wav	Electric_shaver_toothbrush
Y6OrupNdbR0k_80.000_90.000.wav	Running_water,Speech
Y6OsAUy9yHJs_130.000_140.000.wav	Running_water
Y6P6NHPPwu2U_30.000_40.000.wav	Cat
Y6PYRDRMVH5U_30.000_40.000.wav	Cat,Speech
Y6QaJQIOsHRY_250.000_260.000.wav	Dishes,Frying,Speech
Y6MJvwfDGiKA_30.000_40.000.wav	Cat,Speech
Y6Mp8W4JTyNs_0.000_10.000.wav	Running_water
Y6O-2-LU4V1w_10.000_20.000.wav	Running_water,Speech
Y6OyU42uWOo0_30.000_40.000.wav	Running_water
Y6PO_lPkV9gM_40.000_50.000.wav	Speech
Y6PfhkbxHMnc_30.000_40.000.wav	Cat,Dog,Speech
Y6RDHC1epWeE_20.000_30.000.wav	Dishes,Speech
Y6RUAMHnoO_k_30.000_40.000.wav	Cat,Dog,Speech
Y6Rn4wxb6sbk_0.000_10.000.wav	Cat
Y6RnAcmDbJdY_210.000_220.000.wav	Dishes,Speech
Y6SKgNOsHgwU_30.000_40.000.wav	Blender
Y6SiP7tMq52U_340.000_350.000.wav	Speech,Vacuum_cleaner
Y6Szb9ROSDNI_30.000_40.000.wav	Alarm_bell_ringing
Y6TGR4ue2G6k_160.000_170.000.wav	Dishes,Frying,Speech
Y6TSqOcS65jk_30.000_40.000.wav	Cat
Y6TrzLXbA08M_130.000_140.000.wav	Electric_shaver_toothbrush,Speech
Y6UhXQhxD-CU_30.000_40.000.wav	Cat,Speech
Y6VMRwUzd0q8_30.000_40.000.wav	Cat,Speech
Y6V_sHf7CXX8_30.000_40.000.wav	Cat,Speech
Y6VpcBh1KPSM_1.000_11.000.wav	Cat,Speech
Y6QpVyMw0JNs_16.000_26.000.wav	Cat
Y6T2RL_LSsW0_18.000_28.000.wav	Dog,Speech
Y6WG3RfMaiEY_300.000_310.000.wav	Speech,Vacuum_cleaner
Y6WteI_2ipko_30.000_40.000.wav	Cat,Speech
Y6XIWLGvqeCw_10.000_20.000.wav	Alarm_bell_ringing,Dog,Speech
Y6XfyPt3bH_s_30.000_40.000.wav	Running_water
Y6YM9zPMmz1k_320.000_330.000.wav	Dishes,Speech
Y6YuCa3NAINw_130.000_140.000.wav	Frying,Speech
Y6ZItiwdcRJY_80.000_90.000.wav	Blender,Speech
Y6ZbWP_cGOdI_310.000_320.000.wav	Speech
Y6Vrp30Ohsfw_50.000_60.000.wav	Electric_shaver_toothbrush,Speech
Y6W_hEUj-_U8_450.000_460.000.wav	Dishes,Speech
Y6X1eSlApuF8_60.000_70.000.wav	Alarm_bell_ringing
Y6XlRXXLBDJs_30.000_40.000.wav	Cat,Speech
Y6YJ6rbxSPfs_30.000_40.000.wav	Speech
Y6Z7IOl3vBqc_40.000_50.000.wav	Dog,Speech
Y6ZCxQMhyMsI_290.000_300.000.wav	Electric_shaver_toothbrush
Y6ZMzGTRIxFE_30.000_40.000.wav	Cat
Y6_bn57HGY20_60.000_70.000.wav	Running_water
Y6_fpAeZMy5c_130.000_140.000.wav	Dishes,Frying,Speech
Y6acucgdj3c0_60.000_70.000.wav	Frying,Speech
Y6aeLYISKUw8_50.000_60.000.wav	Vacuum_cleaner
Y6bttl72G6Go_30.000_40.000.wav	Dishes,Speech
Y6c4hqYwUNl4_490.000_500.000.wav	Running_water,Speech
Y6c7jlpfDiYw_370.000_380.000.wav	Blender,Speech
Y6cgbWBO0_Kg_80.000_90.000.wav	Vacuum_cleaner
Y6dRclLlmDJw_30.000_40.000.wav	Cat
Y6_er23yN9qo_30.000_40.000.wav	Cat
Y6bPsDyaaO0I_30.000_40.000.wav	Cat,Speech
Y6c4veueeXHE_0.000_10.000.wav	Running_water
Y6cS0FsUM-cQ_30.000_40.000.wav	Cat,Speech
Y6cWIWgtMLjg_30.000_40.000.wav	Cat,Speech
Y6aeTi0zVhEE_28.000_38.000.wav	Cat
Y6N0jmHF5CQk_3.000_13.000.wav	Cat
Y5utA9pTbb3w_19.000_29.000.wav	Cat,Speech
Y5wba6K0ksp4_12.000_22.000.wav	Cat,Speech
Y6SfzejnGjWE_14.000_24.000.wav	Cat,Dishes,Speech
Y6T5SkXfUsxw_18.000_28.000.wav	Cat
Y6VVQpWrCbU8_10.000_20.000.wav	Cat
Y6O3BWytyz2w_16.000_26.000.wav	Alarm_bell_ringing,Speech
Y6TZXFkMVYSY_10.000_20.000.wav	Dishes
Y6dkBiHH8_SI_25.000_35.000.wav	Frying,Speech
Y63cUu_yjZck_16.000_26.000.wav	Cat,Speech
Y6bmJLRXrH-g_11.000_21.000.wav	Cat
Y5yfZsVs9MhY_24.000_34.000.wav	Electric_shaver_toothbrush
Y6SV0upVsyQg_16.000_26.000.wav	Cat,Speech
Y6EgStRTwtiY_6.000_16.000.wav	Cat
Y6Pp3N1pbw14_0.000_9.000.wav	Cat,Speech
Y5rxIoYSJYk4_0.000_9.000.wav	Cat,Speech
Y6e3aERe95fI_30.000_40.000.wav	Cat
Y6fbdPFxR1Wc_30.000_40.000.wav	Vacuum_cleaner
Y6fcdYBdZ7qg_60.000_70.000.wav	Running_water
Y6g2zVIGnn88_50.000_60.000.wav	Cat
Y6gbLFPKcV4A_570.000_580.000.wav	Running_water,Speech
Y6hMNdT_wMH8_30.000_40.000.wav	Cat
Y6dg-a7FiumE_30.000_40.000.wav	Frying,Speech
Y6eQcUXzEIBU_130.000_140.000.wav	Electric_shaver_toothbrush,Speech
Y6f3fRtY54LA_30.000_40.000.wav	Speech
Y6fuGZwYNwbM_200.000_210.000.wav	Electric_shaver_toothbrush,Speech
Y6goK0XQpOl8_30.000_40.000.wav	Cat
Y6gylSYNKTRs_200.000_210.000.wav	Dishes,Speech
Y6i5eQOpFk_U_170.000_180.000.wav	Dishes,Running_water,Speech
Y6iCtWJUbR_4_30.000_40.000.wav	Speech
Y6e8PzgsmKL8_10.000_20.000.wav	Cat,Dishes
Y6iXijeJwyEg_170.000_180.000.wav	Blender
Y6j4AVcAdhEg_40.000_50.000.wav	Speech
Y6jUy1YhidDc_70.000_80.000.wav	Dog,Speech
Y6k2TeHarbKE_90.000_100.000.wav	Speech
Y6kSyFEnG3rU_90.000_100.000.wav	Running_water,Speech
Y6kVkRyiSOIk_150.000_160.000.wav	Dishes,Speech
Y6mbXaZyfQQ4_20.000_30.000.wav	Speech,Vacuum_cleaner
Y6ip72AF6DiY_300.000_310.000.wav	Blender
Y6jRaXJ9hu5c_30.000_40.000.wav	Speech
Y6jjEfGfEZtI_420.000_430.000.wav	Speech
Y6jku05EMKFs_1.000_11.000.wav	Cat
Y6kdiESHOO3w_30.000_40.000.wav	Cat
Y6lx6VS1Q8oI_0.000_10.000.wav	Running_water
Y6jp95El8iQU_8.000_18.000.wav	Cat,Speech
Y6mcWZVFjkW8_440.000_450.000.wav	Running_water,Speech
Y6meGg_87K0c_150.000_160.000.wav	Running_water,Speech
Y6meS1cIAK6I_70.000_80.000.wav	Running_water
Y6mzqYl0UccI_10.000_20.000.wav	Running_water
Y6pjIVseNWAI_140.000_150.000.wav	Running_water,Speech
Y6pw5sDsjCio_100.000_110.000.wav	Vacuum_cleaner
Y6q5Bw8N8B6Y_30.000_40.000.wav	Speech
Y6oyiBQIKbG0_160.000_170.000.wav	Dishes
Y6piyc-Tlfak_10.000_20.000.wav	Cat
Y6q2R6tLuY3A_30.000_40.000.wav	Cat,Speech
Y6q9Pd19MG1E_110.000_120.000.wav	Cat
Y6qKK-P5URt0_30.000_40.000.wav	Cat
Y6qQnTxbTTx8_30.000_40.000.wav	Cat
Y6oCWv-0r9fQ_13.000_23.000.wav	Cat
Y6qdVxAMusho_14.000_24.000.wav	Cat,Speech
Y6qgdHdxc5GY_10.000_20.000.wav	Running_water
Y6qkAEEqOyZc_30.000_40.000.wav	Cat
Y6qxcYCOkw8I_30.000_40.000.wav	Cat,Speech
Y6rdSSLcm0CQ_10.000_20.000.wav	Cat
Y6skH6xru5wM_30.000_40.000.wav	Cat
Y6t1VTVHPuZk_40.000_50.000.wav	Cat
Y6ttdxf5vpfo_230.000_240.000.wav	Alarm_bell_ringing,Speech
Y6u27Poa4sFg_150.000_160.000.wav	Frying,Speech
Y6uay86VYVY0_0.000_10.000.wav	Running_water
Y6rzP7h7fSwE_40.000_50.000.wav	Speech
Y6t9R8V0HNXM_30.000_40.000.wav	Cat
Y6tCRm2ZbFWI_0.000_10.000.wav	Frying,Speech
Y6uBOJYr8s3M_30.000_40.000.wav	Cat
Y6uc2AZFh-64_30.000_40.000.wav	Cat,Dog,Speech
Y6sFsyoK8Nn0_29.000_39.000.wav	Cat
Y6uC-v3ZeLIc_26.000_36.000.wav	Speech
Y6v9ozzJKLbw_30.000_40.000.wav	Cat
Y6v9tfbK0TA8_590.000_600.000.wav	Running_water,Speech
Y6vJyqoneOB4_30.000_40.000.wav	Speech
Y6vXxNS3SoEI_0.000_10.000.wav	Running_water
Y6wQSp5eBT7k_30.000_40.000.wav	Cat,Running_water,Speech
Y6wJd7WKgXKo_30.000_40.000.wav	Cat
